ID,Chacter1,Person1,Chacter2,Person2,Chacter3,Person3,Chacter4,Person4,Chacter5,Person5,Chacter6,Person6
2207,Jack Mosley,Bruce Willis,Eddie Bunker,Mos Def,Frank Nugent,David Morse,Diane Mosley,Jenna Stern,Robert Torres,David Zayas,Captain Dan Gruber,Casey Sander
2209,Christa,Angela Brunner,Jette,Annekathrin Bürger,Singer,Veronika Fischer,o.A.,Fred Delmare,Singer,Nina Hagen,Johannes,Jürgen Heinrich
2210,Valerie,Geena Davis,Mac,Jeff Goldblum,Wiploc,Jim Carrey,Zeebo,Damon Wayans,Cindy,Julie Brown,Woody,Michael McKean
2211,"Felice "" Jaguar "" Schragenheim",Maria Schrader,"Lilly "" Aimee "" Wüst",Juliane Köhler,Ilse,Johanna Wokalek,Klärchen,Heike Makatsch,Lotte,Elisabeth Degen,Günter Wüst,Detlev Buck
2212,Martin Bells,Ewan McGregor,Katherine,Patricia Arquette,Inspector Thomas Albert Cray,Nick Nolte,James Gallman,Josh Brolin,Marie,Lauren Graham,Duty Doctor,Brad Dourif
2213,Jan Evers,Mark Keller,Sandra Hausmann,Sophie Schütt,Nick Tiedemann,Hardy Krüger Jr.,Dr. Weber,Karlheinz Ciba,Philipp,Nicolas König,Judith Hausmann,Diana Körner
2214,Trucks,Paul Heidemann,Fischer,Gerd Michael Henneberg,Hanni,Helga Jordan,Junger Bauer,Siegfried Hömke,Sekretärin Seliger,Waltraud Kogel,Raugraff,Franz Kutschera
2215,Michael,Armin Mueller-Stahl,Magdalena,Annekathrin Bürger,Soldat Albert,Fred Delmare,Wera,Natalja J. Iljina,Ursula,Gertraud Kreissig,Hauptmann,Manfred Krug
2216,Pierre, der Franzose,Armin Mueller-Stahl,Otto,Dom de Beern,Jerri,Jochen Diestelmann,Major Balanos,Fritz Diez,Jirka,Fritz Ernst Fechner,Pedro
2217,Ulli,Armin Mueller-Stahl,Die Cubanerin,Bertina Acevedo,Alfredo,Alfonso Aráu,Wirtin,Maria Besendahl,Fürsorgerin,Marita Böhme,Margot,Katharina Lind
2218,Dechant,Armin Mueller-Stahl,Magd Meike,Carin Abicht,Eva,Kati Bus,Ruprecht,Antal Farkas,Bartel,Jörg Gillner,Großmagd Wibke,Eva-Maria Hagen
2219,Blinder,Armin Mueller-Stahl,Mann mit Sessel,Fred Delmare,Lucie,Barbara Dittus,Dagmar,Tamara Doege,Anna,Ute Garnitz,Mutter von Hrdlitschka,Jutta Hoffmann
2220,Gerti Bengsdorf,Ursula Am-Ende,Slatkow,Viktor Avdyushko,Dr. Brock,Armin Mueller-Stahl,Parker,Frank Beyer,Professor Hülsenbeck,Norbert Christian,Clara Hülsenbeck,Mathilde Danegger
2221,Himself,Eddie Cochran,Himself,Joey Dee,Himself,The Starliters,Himself,Jerry Lee Lewis,Himself,Chuck Berry,Himself,Carl Perkins
2222,Georgi Belling,Günther Haack,Eugen Breuer,Horst Schulze,Willibald Güttler,Armin Mueller-Stahl,Nico,Günter Schubert,Hubi,Friedo Solter,Jutta,Ostara Körner
2223,Quintana,Armin Mueller-Stahl,Pena,Miguel Benavides,Miguel,Roberto Blanco,Esteban,Fred Delmare,Daniela,Aurora Depestre,Rodriguez,Wilfried Ortmann
2225,Sowjetischer Arzt,Armin Mueller-Stahl,Patrick,Hans-Joachim Blochwitz,Bryan,Jochen Diestelmann,Barkeeper,Werner Ilsemann,Colonel Reed,Wolf Kaiser,Bob Harris,Hans-Peter Minetti
2226,Dr. Achim Engelhardt,Armin Mueller-Stahl,Ina,Angelica Domröse,Leutnant Liebrecht,Joachim Bober,Frau Holzmeyer,Carola Braunbock,Frau Schlosser,Erika Dunkelmann,Dr. Schießer,Hannes Fischer
2227,Höfel,Armin Mueller-Stahl,Pippig,Fred Delmare,Krämer,Erwin Geschonneck,Zweiling,Wolfram Handel,Reineboth,Erik S. Klein,Kluttig,Herbert Köfer
2228,Wolfgang Schmidt,Armin Mueller-Stahl,Psychiater,Norbert Christian,Eberhard Kurz,Eberhard Cohrs,Kollegin Kühn,Helga Göring,Helene,Eva-Maria Hagen,Dietmar Freiherr von Fredersdorff-Lützenheim,Herbert Köfer
2229,Zierliche Alte,Trude Bechmann,Dr. Schmith,Armin Mueller-Stahl,Katharina,Jenny Gröllmann,Schmiths Vater,Gerhard Bienert,Der Fremde,Carl Heinz Choynski,Lautenschläger,Johanna Clas
2231,Kit Bellow,Dean Reed,Joy Gastell,Renate Blume,Shorty,Rolf Hoppe,Lucille Arral,Monika Woytowicz,Wild Water Bill,Manfred Krug,Slavovitz,Armin Mueller-Stahl
2232,Reifen-Saft,Fred Delmare,Paul,Winfried Glatzeder,Paula,Angelica Domröse,Freundin vom blonden Martin,Eva-Maria Hagen,Der blonde Martin,Jürgen Frohriep,Michael - Pauls Sohn,Robert Glatzeder
2233,Arbeiter,William Adelt,Kassierer,Günther Ballier,Sonja,Annekathrin Bürger,Siegi,Angelica Domröse,Taxifahrer,Gerhard Bienert,Prof. Kienbaum,Hannes Fischer
2234,Jeanne,Angelica Domröse,Klaus Wetzlaff,Arno Wyzniewski,Major Siebert,Hannjo Hasse,Bourguignon,Harry Hindemith,General Rucker,Günther Simon,Georgette,Evelyn Cron
2235,Himself,Maurice White,Himself,Philip Bailey,Himself,Verdine White,Himself,Ralph Johnson,,,,
2236,Himself,Bob Dylan,,,,,,,,,,
2237,Spiessack,Harald Halgardt,Sabine,Angelica Domröse,Wirtin,Erika Dunkelmann,Rosentreter,Gerd Ehlers,Kontrolleur,Hans Finohr,Autoschlossermeister,Walter E. Fuß
2238,Sänger,Spencer Davis,Sänger,Bryan Hyland,Sänger,Del Shannon,Sänger,Tommy Sands,Sänger,Bobby Lewis,Sänger,Roger McGuinn
2239,Hallam Foe,Jamie Bell,Kate,Sophia Myles,Julius Foe,Ciarán Hinds,Verity Foe,Claire Forlani,Alasdair,Jamie Sives,Raymond,Maurice Roeves
2240,Georg,Peter Aust,Ursula Hradschek,Angelica Domröse,Pfarrer Eccelius,Norbert Christian,Ede,Matthias Günther,Müller Quass,Gert Gütschow,Justizrat Vowinkel,Hannjo Hasse
2241,Micha,Alexander Scheer,Mutter,Katharina Thalbach,Mario,Alexander Beyer,Miriam,Teresa Weißbach,Vater,Henry Hübchen,Onkel Heinz,Ignaz Kirchner
2242,Li,Angelica Domröse,Prof. Berger,Martin Flörchinger,Rosi,Rosemarie Funk,Helmut,Herbert Graedtke,Penny Berger,Jutta Hoffmann,Blondine,Karla Kersten
2244,Himself,Brian Wilson,Himself,Carl Wilson,Himself,Dennis Wilson,Himself,Mike Love,Himself,Alan Jardine,Himself,Bruce Johnston
2245,Sprecher,Gary Crowley,Musik,Lynyrd Skynyrd,Musik,The Free,Musik,City Boy,Musik,Stealers Wheel,Musik,Lloyd Cole & The Commotions
2246,Dr. Jed Hill,Alec Baldwin,Tracy Kennsinger,Nicole Kidman,Andy Sarafian,Bill Pullman,Det. Dana Harris,Bebe Neuwirth,Dr. Martin Kessler,George C. Scott,Mrs. Kennsinger,Anne Bancroft
2247,Himself,Bruce Welch,Himself,Hank B. Marvin,Himself,Brian Bennett,,,,,,
2249,Liam,Jean-Baptiste Montagut,Alison,Valérie Donzelli,James,Hugh Bonneville,,,,,,
2250,Werner Holt,Klaus-Peter Thiele,Gilbert Wolzow,Manfred Karge,Uta Barnim,Angelica Domröse,Gertie Ziesche,Marie Alexander,Rechtsanwalt Gomulka,Martin Flörchinger,Marie Krüger,Dietlinde Greiff
2251,Ed Sumner,Richard Gere,"Constance ""Connie"" Sumner",Diane Lane,Paul Martel,Olivier Martinez,Charlie Sumner,Erik Per Sullivan,Detective Dean,Zeljko Ivanek,Frank Wilson,Dominic Chianese
2252,Anna Khitrova,Naomi Watts,Nikolai Luzhin,Viggo Mortensen,Kirill,Vincent Cassel,Semyon,Armin Mueller-Stahl,Helen,Sinéad Cusack,Yuri,Donald Sumpter
2253,Claus Schenk Graf von Stauffenberg,Tom Cruise,Nina Schenk Gräfin von Stauffenberg,Carice van Houten,Henning von Tresckow,Kenneth Branagh,Erich Fellgiebel,Eddie Izzard,Friedrich Olbricht,Bill Nighy,Friedrich Fromm,Tom Wilkinson
2254,Ute Lockhoff,Angelica Domröse,"Konrad "" Conny "" Schenk",Heinz Klevenow Jr.,Lotti,Bärbel Bolle,Flaake,Erich Brauer,Helga Reichenbach,Helga Göring,Gustav Klemm,Karl Kendzia
2255,Holden McNeil,Ben Affleck,Alyssa Jones,Joey Lauren Adams,Banky Edwards,Jason Lee,Hooper LaMont,Dwight Ewell,Silent Bob,Kevin Smith,Collector,Scott Mosier
2257,Ruth Bodenheim,Angelica Domröse,Dr. Martin,Ulrich Thein,Dr. Hoffmann,Jirí Vrstála,Zwischenzahl,Martin Flörchinger,Esther,Antje Ruge,Lion,Willi Schwabe
2258,Baron Kaspar Joachim von Utz,Armin Mueller-Stahl,Marta,Brenda Fricker,Marius Fisher,Peter Riegert,Dr. Vaclav Orlik,Paul Scofield,Ada Krasova,Gaye Brown,Großmutter,Miriam Karlin
2259,Clara del Valle Trueba,Meryl Streep,Ferula Trueba,Glenn Close,Esteban Trueba,Jeremy Irons,Blanca Trueba,Winona Ryder,Pedro Tercero Gareia,Antonio Banderas,Severo del Valle,Armin Mueller-Stahl
2260,himself,Arnold Friedman,herself,Elaine Friedman,himself,Jesse Friedman,himself,David Friedman,himself,Seth Friedman,,
2261,The Staple Singers,Staple Singers,Himself,Richard Pryor,Himself,Rufus Thomas,Herself,Kim Weston,Himself,Isaac Hayes,Himself,Melvin Van Peebles
2262,Veronika Voss,Rosel Zech,Robert Krohn,Hilmar Thate,Dr. Marianne Katz,Annemarie Düringer,Josefa,Doris Schade,Dr. Edel,Erik Schumann,Grete,Elisabeth Volkmann
2263,Ann Talbot,Jessica Lange,Mike Lazlo,Armin Mueller-Stahl,Harry Talbot,Donald Moffat,Mike Talbot,Lukas Haas,Georgine Wheeler,Cheryl Lynn Bruce,Magda Zoldan,Mari Törőcsik
2264,Lola,Barbara Sukowa,von Bohm,Armin Mueller-Stahl,Esslin,Matthias Fuchs,Frau Hettich,Helga Feddersen,Lola`s Mutter,Karin Baal,Wittich,Ivan Desny
2265,Momo,Radost Bokel,Nicola,Mario Adorf,Chef der Grauen,Armin Mueller-Stahl,Beppo,Leopoldo Trieste,Nino,Ninetto Davoli,Gigi,Bruno Stori
2266,Touriste (Tuileries),Steve Buscemi,Francine (Faubourg Saint-Denis),Natalie Portman,Le cow-boy (Place des Victoires),Willem Dafoe,Liz (Quartier des Enfants Rouges),Maggie Gyllenhaal,Axel (Tuileries),Axel Kiener,Julie (Tuileries),Julie Bataille
2267,Noah Wilder,Chris O'Neil,Emma Wilder,Rhiannon Leigh Wryn,Jo Wilder,Joely Richardson,David Wilder,Timothy Hutton,Larry White,Rainn Wilson,Naomi Schwartz,Kathryn Hahn
2268,Marisa Coutter,Nicole Kidman,Lord Asriel,Daniel Craig,Lyra Belacqua,Dakota Blue Richards,Serafina Pekkala,Eva Green,Lee Scoresby,Sam Elliott,Farder Coram,Tom Courtenay
2269,Anton Gorodetsky,Konstantin Khabenskiy,Svetlana,Mariya Poroshina,Geser,Vladimir Menshov,Olga,Galina Tyunina,Alisa,Zhanna Friske,Zavulon,Viktor Verzhbitskiy
2270,Yvaine,Claire Danes,Tristan,Charlie Cox,Lamia,Michelle Pfeiffer,Cap. Shakespeare,Robert De Niro,Victoria,Sienna Miller,Ferdy the Fence,Ricky Gervais
2274,Merriman Lyon,Ian McShane,The Rider,Christopher Eccleston,Max,Gregory Smith,The Walker,Jonathan Jackson,Mary Stanton,Wendy Crewson,Dawson,James Cosmo
2275,Paul Brenner,John Travolta,Sara Sunhill,Madeleine Stowe,Lt. Gen. Joseph Campbell,James Cromwell,Col. William Kent,Timothy Hutton,Capt. Elizabeth Campbell,Leslie Stefanson,Police Chief Yardley,Daniel von Bargen
2277,Andrew Martin,Robin Williams,Richard Martin,Sam Neill,Little Miss,Embeth Davidtz,Rupert Burns,Oliver Platt,Galatea,Kiersten Warren,'Ma'am' Martin,Wendy Crewson
2280,"Joshua ""Josh"" Baskin",Tom Hanks,Susan,Elizabeth Perkins,MacMillan,Robert Loggia,Paul,John Heard,Billy,Jared Rushton,Young Josh,David Moscow
2282,Suzanne,Sandrine Bonnaire,Mère,Evelyne Ker,Père,Maurice Pialat,Robert,Dominique Besnehard,Anne,Anne-Sophie Maillé,Bernard,Pierre-Loup Rajot
2284,Mr. Edward Magorium,Dustin Hoffman,Molly Mahoney,Natalie Portman,Henry Weston,Jason Bateman,Eric Applebaum,Zach Mills,Dr. Sage,Jonathan Potts,Ellie Applebaum,Rebecca Northan
2285,Pauline Kropp,Hanna Schygulla,Stanislaus,Piotr Łysak,Mayer,Armin Mueller-Stahl,Schulze,Ralf Wolter,Wiktorczyk,Daniel Olbrychski,Dr. Borg,Bernhard Wicki
2286,Jenne,Stephanie Leonidas,Mary Vega,Emily Watson,Anselmus,Michael Culkin,Thaddeus,Benno Fürmann,Vick,Ryan Winsley,Carolus,Jake Kedge
2287,Himself,Christopher Toler,Himself,Tommy the Clown,Herself,Miss Prissy,Himself,Dragon,Himself,Ceasare Willis,Herself,La Niña
2288,Alice,Natalie Portman,Dan,Jude Law,Anna,Julia Roberts,Larry,Clive Owen,Customs Officer,Colin Stinton,Taxi Driver,Nick Hobbs
2289,Inman,Jude Law,Ada Monroe,Nicole Kidman,Ruby Thewes,Renée Zellweger,Maddy,Eileen Atkins,Stobrod Thewes,Brendan Gleeson,Reverend Veasey,Philip Seymour Hoffman
2290,Jakob Heym,Robin Williams,Prof. Dr. Kirschbaum,Armin Mueller-Stahl,Lina Kronstein,Hannah Taylor-Gordon,Lina`s Mutter,Éva Igó,Linas`s Vater,István Bálint,Preuss,Justus von Dohnányi
2291,Jacob Singer,Tim Robbins,Jezebel,Elizabeth Peña,Louis,Danny Aiello,Michael,Matt Craven,Paul,Pruitt Taylor Vince,Geary,Jason Alexander
2292,Dante Hicks,Brian O'Halloran,Randal Graves,Jeff Anderson,Jay,Jason Mewes,Silent Bob,Kevin Smith,Caitlin Bree,Lisa Spoonhauer,Veronica Loughran,Marilyn Ghigliotti
2293,Brodie Bruce,Jason Lee,T.S. Quint,Jeremy London,Rene Mosier,Shannen Doherty,Brandi Svenning,Claire Forlani,Shannon Hamilton,Ben Affleck,Gwen Turner,Joey Lauren Adams
2294,Silent Bob,Kevin Smith,Jay,Jason Mewes,Holden McNeil/Himself,Ben Affleck,Randal Graves,Jeff Anderson,Dante Hicks,Brian O'Halloran,Justice,Shannon Elizabeth
2295,Dante,Brian O'Halloran,Randall,Jeff Anderson,Jay,Jason Mewes,Silent Bob,Kevin Smith,Emma,Jennifer Schwalbach Smith,Gawking Guy,Ben Affleck
2296,Mrs. Clay,Annekathrin Bürger,Dr. Wolf,Horst Drinda,Mr. Wilson,Günther Grabbert,Oberleutnant Heide,Armin Mueller-Stahl,Helga Berking,Christine Schorn,,
2297,Kafka,Jeremy Irons,Gabriela,Theresa Russell,Grubach,Armin Mueller-Stahl,Burgel,Joel Grey,Dr. Murnau,Ian Holm,Bizzlebek,Jeroen Krabbé
2298,Kinoerzähler,Armin Mueller-Stahl,Herr Theilhaber,Martin Benrath,Paul,Andrej Jautze,Marie,Tina Engel,Herr Lange,Udo Samel,Frau Fritzsche,Eva Mattes
2299,Mabé,Sandrine Bonnaire,Camille,Anne Consigny,Yvon Le Guen,Philippe Torreton,Antoine Cassendi,Grégori Derangère,Brigitte,Émilie Dequenne,Jeanne,Nathalie Besançon
2300,Himself,Michael Jordan,Stan Podolak,Wayne Knight,Bugs Bunny/Elmer Fudd (voice),Billy West,Daffy Duck/Tazmanian Devil/Bull (voice),Dee Bradley Baker,Juanita Jordan,Theresa Randle,Mr. Swackhammer (voice),Danny DeVito
2301,Hans Collin,Curd Jürgens,Dr. Pollak,Manfred Inger,Nine Collin,Margot Werner,Röschen Urack,Tilli Breidenbach,Wilhelm Urack,Hans Christian Blech,Andreas Roth,Armin Mueller-Stahl
2302,Hymie Krichinsky,Leo Fuchs,Dottie Krik,Eve Gordon,Gabriel Krichynsky,Lou Jacobi,Sam Krichinsky,Armin Mueller-Stahl,Ann Kaye,Elizabeth Perkins,Eva Krichinsky,Joan Plowright
2303,Adolf Hitler,Armin Mueller-Stahl,Mr. Webster,Bob Balaban,Dr. Hassler,Hark Bohm,Hortense,Katharina Böhm,Adolf Hitler Double,Harald Juhnke,Peter Hollstein,Dieter Laser
2304,Henri,Jean-Hugues Anglade,Henris Vater,Armin Mueller-Stahl,Henris Mutter,Annick Alane,Jean Lerman,Vittorio Mezzogiorno,Bosmans,Roland Bertin,Le Client,Claude Berri
2306,Ferry,Johannes Silberschneider,Alena,Barbara Petritsch,Gandhi,Armin Mueller-Stahl,Kron,Georg Corten,Gross,Georg Marischka,Mehlig,Fritz Muliar
2307,Garet,William Baldwin,Sergio,John Leguizamo,Stephanie Potts,Erika Eleniak,Perry,Michael Lerner,Mr. Linzer,Armin Mueller-Stahl,Mrs. Linzer,Joan Plowright
2309,Mo 'Silvertongue' Folchart,Brendan Fraser,Resa,Sienna Guillory,Capricorn,Andy Serkis,Meggie Folchart,Eliza Bennett,Dustfinger,Paul Bettany,Fenoglio,Jim Broadbent
2310,Beowulf / Golden Man / Dragon,Ray Winstone,Grendel's Mother,Angelina Jolie,Hrothgar,Anthony Hopkins,Wealthow,Robin Wright,Unferth,John Malkovich,Wiglaf,Brendan Gleeson
2311,Eva,Angelica Domröse,Hager,Hilmar Thate,Oliver,Marco Hofschneider,Grosser,Kurt Weinzierl,,,,
2312,Farmer,Jason Statham,Merick,John Rhys-Davies,Gallian,Ray Liotta,Muriella,Leelee Sobieski,King Konreid,Burt Reynolds,Norick,Ron Perlman
2313,Rafi Gardet,Uma Thurman,David Bloomberg,Bryan Greenberg,Lisa Metzger,Meryl Streep,Catherine,Annie Parisse,Randall,Zak Orth,Sam,Jerry Adler
2314,"Bertold "" Barry "" Böhmer",Armin Mueller-Stahl,Christine Moyo,Nthati Moshesh,Gasa,Paterson Joseph,Terror,Septula Sebogodi,Miso,Desmond Dube,Anna,Anna-Mart van der Merwe
2316,Waldo,Luke Gallant,Lyndall,Kasha Kropinski,Otto,Armin Mueller-Stahl,Tent Sannie,Karin van der Laag,Em,Anneke Weidemann,Bonaparte Blenkins,Richard E. Grant
2318,Jack,Ray Liotta,Vicky,Gloria Reuben,Mac,Armin Mueller-Stahl,Hogan,Daniel Kash,Heidi,Lisa Owen,Richards,Phillip Jarrett
2319,Großvater Randolph,Armin Mueller-Stahl,Melanie Lewis,Hayden Panettiere,Ryan Flinn,Ryan Kelley,Ringmaster,George de la Peña,Rocky Mazzelli,Michael Angarano,Rennie,Kyle Hansen
2320,Dr. David Grant,Kurt Russell,Lt. Colonel Austin Travis,Steven Seagal,Jean, Flight Attendant,Halle Berry,Captain Rat,John Leguizamo,Dennis Cahill,Oliver Platt,Sergeant 'Cappy' Matheny
2321,Angela de Marco,Michelle Pfeiffer,Mike Downey,Matthew Modine,Ed Benitez,Oliver Platt,Frank de Marco,Alec Baldwin,Tony Russo,Dean Stockwell,Connie Russo,Mercedes Ruehl
2322,Martin 'Marty' Bishop,Robert Redford,Donald Crease,Sidney Poitier,Darren 'Mother' Roskow,Dan Aykroyd,Irwin 'Whistler' Emery,David Strathairn,Carl Arbegast,River Phoenix,Dick Gordon,Timothy Busfield
2323,Ray Kinsella,Kevin Costner,Annie Kinsella,Amy Madigan,Karin Kinsella,Gaby Hoffmann,Shoeless Joe Jackson,Ray Liotta,Mark,Timothy Busfield,Terrence Mann,James Earl Jones
2324,Nicoli Seroff,Armin Mueller-Stahl,John Talia Jr.,Trevor Morgan,John Talio Sr.,Ray Liotta,Carla,Samantha Mathis,Mrs. Huntington-Quali,Nancy Casemore,Sandra Sunday,Julie Lott
2325,Philip Parker,Gabriel Byrne,Kate Davis,Mira Sorvino,von Leeb,Armin Mueller-Stahl,Walter Hoesdorff,Alexander Beyer,Vinkelmeyer,Christian Berkel,Adolf Hitler,Eckehard Hoffmann
2330,Daniel Morales,Samy Naceri,Émilien Coutant-Kerbalec,Frédéric Diefenthal,Lilly Bertineau,Marion Cotillard,Petra,Emma Wiklund,Camille Coutant-Kerbalec,Manuela Gourary,Commissaire Gibert,Bernard Farcy
2331,Jesus,Jeremy Sisto,José,Armin Mueller-Stahl,Maria Madalena,Debra Messing,Poncio Pilatus,Gary Oldman,João Batista,David O'Hara,Barrabás,Claudio Amendola
2332,Daniel Morales,Samy Naceri,Émilien Coutant-Kerbalec,Frédéric Diefenthal,Lilly Bertineau,Marion Cotillard,Petra,Emma Wiklund,Commissaire Gibert,Bernard Farcy,Général Edmond Bertineau,Jean-Christophe Bouvet
2333,Johann Buddenbrook,Armin Mueller-Stahl,Christian Buddenbrook,August Diehl,Antonia Buddenbrook,Jessica Schwarz,Bendix Grünlich,Justus von Dohnányi,Morten Schwarzkopf,Alexander Fehling,Gerda Buddenbrook,Léa Bosco
2334,Daniel Morales,Samy Naceri,Émilien Coutant-Kerbalec,Frédéric Diefenthal,Lilly Bertineau,Marion Cotillard,Petra,Emma Wiklund,Commissaire Gibert,Bernard Farcy,Qui,Bai Ling
2335,Daniel Morales,Samy Naceri,Émilien Coutant-Kerbalec,Frédéric Diefenthal,Petra,Emma Wiklund,Alain,Edouard Montoute,Général Edmond Bertineau,Jean-Christophe Bouvet,Le Belge,Jean-Luc Couchard
2336,Chefredakteur,Heinz Van Nouhuys,Fritz Ackrewa,Werner Grassmann,Kollege,Wolfgang Längsfeld,Frau in der Bar,Gisela Weilemann,Kritiker,Gad Klein,Kritiker,Volker Stollberg
2337,Printer,Leonard Lansink,Helen,Grazyna Dylong,Stefan,Winfried Glatzeder,Alfred S.,Claus-Dieter Reents,Phudy,Joschka Fischer,Hustler,Willy DeVille
2346,San-Ming Han,Sanming Han,Shen-Hong Guo,Zhao Tao,Dong Ming-Wan,Hongwei Wang,...,Zhubin Li,...,Haiyu Xiang,...,Lin Zhou
2348,Havana,Patricia Arquette,Zeke,Joseph Gordon-Levitt,Uncle Wilhelm,Armin Mueller-Stahl,Peter,Tate Donovan,Markowski,John Schuck,Orna,Lois Smith
2349,Lilly Walter,Fritzi Haberlandt,Regine,Tina Engel,Paul,Harald Schrott,Franziska,Jenny Gröllmann,Alex,Alice Dwyer,Ben,Max Mauff
2355,Charlie Fineman,Adam Sandler,Alan Johnson,Don Cheadle,Janeane Johnson,Jada Pinkett Smith,Angela Oakhurst,Liv Tyler,Donna Remar,Saffron Burrows,Richter Raines,Donald Sutherland
2357,Scarlet,Paz Vega,'Him',Morgan Freeman,Bobby,Bobby Cannavale,Lorraine,Anne Dudek,Tracey with an 'E',Jennifer Echols,Packy,Jonah Hill
2358,Greg Dubois,Rik Mayall,Ronnie Ackerman,Tom Bell,Jack Winter,Mike Reid,Sophie,Lara Belmont,Ashley,Craig Kelly,Bradley,Roland Manookian
2359,himself,Michael Moore,Himself,George W. Bush,Himself,Bill Clinton,Herself,Hillary Clinton,Himself,Billy Crystal,,Tony Benn
2360,Grace Trevethyn,Brenda Blethyn,Matthew Steward,Craig Ferguson,Dr. Martin Bamford,Martin Clunes,Jacques Chevalier,Tchéky Karyo,China MacFarlane,Jamie Foreman,Vince,Bill Bailey
2361,Nunik,Paz Vega,Ferzan,Moritz Bleibtreu,Egon,Alessandro Preziosi,Ismene,Ángela Molina,Armineh,Arsinée Khanjian,Nazim,Mohammed Bakri
2362,The Gunslinger,Yul Brynner,Peter Martin,Richard Benjamin,John Blane,James Brolin,Medieval Knight,Norman Bartold,Chief Supervisor,Alan Oppenheimer,Medieval Queen,Victoria Shaw
2363,Charles,Gérard Blain,Paul,Jean-Claude Brialy,Florence,Juliette Mayniel,Le libraire,Guy Decomble,Geneviève,Geneviève Cluny,Yvonne,Michèle Méritz
2370,André Devereaux,Frederick Stafford,Nicole Devereaux,Dany Robin,Michèle Picard,Claude Jade,François Picard,Michel Subor,Juanita de Cordoba,Karin Dor,Rico Parra,John Vernon
2371,Marie / Nathalie,Natalya Belokhvostikova,Legraine,Curd Jürgens,Andrei,Igor Kostolevskiy,Françoise,Claude Jade,Dennis Pew,Georges Géret,Scherner,Albert Filozov
2373,Benjamin Rathery,Jacques Brel,Manette,Claude Jade,Pont-Cassé,Bernard Alane,Bettine, soeur de Benjamin,Rosy Varte,Docteur Minxit,Paul Frankeur,Arabelle Minxit
2374,Chaumareys,Jean Yanne,Coudein,Daniel Mesguich,Reine Schmaltz,Claude Jade,Julien Schmaltz,Philippe Laudenbach,Coudein,Alain Macé,Harmonica,Rufus
2375,Jean Rastaud,Robert Hossein,Françoise,Claude Jade,Lacoussade,Pierre Mondy,Ancely,Claude Piéplu,Mère de Jean,Germaine Delbat,Mère de Françoise,Lucienne Legrand
2376,Bertrand Barabi,Henri Guybet,Dominique Benech,Claude Jade,Mlle Thuillier,Maureen Kerwin,Schuldirektor,Claude Piéplu,Schulinspektor,Michel Galabru,Albert Carreaud,Claude Dauphin
2377,Alex Ponttin,Michel Serrault,Marie Wileska,Marie-Christine Barrault,Caroline Winberg,Claude Jade,Gloria,Corinne Le Poulain,Inspecteur Bruneau,Jean-Claude Dreyfus,Marcel Dumont,Jean-Pierre Bisson
2378,Véronique d'Hergemont,Claude Jade,Alexis Vorski,Jean-Paul Zehnacker,Philippe Maroux,Yves Beneyton,Antoine d'Hergemont,Georges Marchal,François d'Hergemont / Éric Vorski,Pascal Sellier,Elfriede Vorski,Julie Philippe
2379,Cécile,Claude Jade,Van Britten,Gérard Barray,Thomas,Jean-Claude Dauphin,Hanka,Jeanne Pérez,Hermann,Claude Vernier,Haas,Bernard Frémaux
2380,Claire,Claude Jade,Jacques,Jacques Perrin,Direktorin,Ann Petersen,Jules,Marcel Josz,Polizeichef,Jacques Lippe,,
2381,Lenin,Yuri Kayurov,Inessa Armand,Claude Jade,Trofimow,Vladimir Antonik,Krupskaja,Valentina Svetlova,,,,
2382,Marie-Louise Boursault,Annie Girardot,Alexandre Boursault,Jean Rochefort,Laura Boursault,Claude Jade,Jean-Paul Boursault,Bernard Le Coq,Marc Champenois,Bernard Fresson,Annie,Gabriella Boccardo
2383,Tom,Tchéky Karyo,Bill,Jack Wallace,Le chasseur aux chiens,André Lacombe,,,,,,
2385,Amanda Weber,Catherine Deneuve,Alex,Richard Bohringer,Victorien,Tom Novembre,Karen,Dominique Lavanant,Julie,Kristin Scott Thomas,Stanilas,Pierre Arditi
2386,Penny Vanderwood,Claude Jade,Lewis Armight,François Dunoyer,Comte Saint-Germain,André Reybaz,Diego,Thierry Murzeau,Mme Vanderwood,Gisèle Casadesus,Vladieu,Roger Crouzet
2387,Jules Martin,Guillaume de Tonquédec,Gabrielle Martin,Claude Jade,Paul Martin,Philippe Khorsand,Castagnier,Guillaume Gallienne,Alain Denizet,François Berléand,Christian Ribet,Eric Elmosnino
2388,Étienne,Daniel Duval,Myriam,Silvana Gasparini,Michèle,Claude Jade,Olivier,Jérémy Lemaire,Voisin de Michèle,Jean-Jacques Benhamou,Voisine de Michèle,Emmanuelle Baccarini
2389,Edmond Dantès,Paul Barge,Linda,Claude Jade,Maria,Anny Duperey,Faria,Pierre Brasseur,Bertuccio,Paul Le Person,Villefort,Michel Auclair
2390,Charles,René Féret,Alice,Claude Jade,Mlle Strosser,Sabine Haudepin,Alexandre,Georges Descrières,Rella,Valérie Stroh,Strosser,Jacques Dufilho
2391,Patricia Caron,Nicole Garcia,Marcel Caron,Jacques Perrin,Maître Valouin,Claude Jade,Maître Gillard,Charles Denner,Bâtonnier,Georges Wilson,General Keller,Georges Marchal
